27
385
6
0,0,0,0,0.196364,0.945177,0,-0.25,-0.25,-0.25,0,0,0,0,0.908608,0.929891,0,0,-0.25,-0.25,0,0,0,0,0.928251,0.947582,0,0,0,0,0,0,0,0,0.138996,0.966714,0.958508,0,0,0,0,0,0,0,0,0.433149,0.993556,0,0,-0.25,0,0,0,0,0,0.843064,0.993942,0,-0.25,-0.25,0,0,0,0,0,0.877272,0.993832,0,-0.25,-0.25,0,0,0,0,0,0.76216,0.991596,0,0,-0.25,0,0,0,0,0,0.96763,0.924883,0,0,0,0,0,0,0,0.965209,0.916602,0,0,0,0,0,0,0,0,0.974935,0.086116,0,0,-0.25,-0.25,0,0,0,0,0.940125,0.791012,0,-0.25,-0.25,-0.25,0,0,0,0,0.819964,0.939786,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.970663,0,0,-0.25,-0.25,0,0,0,0,0,0.982037,0,0,0,0,0,0,0,0,0,0.980149,0.829916,0,0,0,0,0,0,0,0,0.901481,0.972782,0,0,-0.25,0,0,0,0,0,0.976715,0.979452,0,-0.25,-0.25,0,0,0,0,0,0.98128,0.974985,0,-0.25,-0.25,0,0,0,0,0,0.970435,0.932115,0,0,-0.25,0,0,0,0,0,0.9875,0,0,0,0,0,0,0,0,0.689249,0.980296,0,0,0,0,0,0,0,0,0.075949,0.969969,0,0,-0.25,-0.25,0,0,0,0,0,0.953817,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0.788387,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,10.014545,5
0,0,0,0,0.540193,0.966906,0,-0.25,-0.25,-0.25,0,0,0,0,0.857143,0.949502,0,0,-0.25,-0.25,0,0,0,0,0.597656,0.975124,0,0,0,0,0,0,0,0,0,0.891347,0.979631,0,0,0,0,0,0,0,0,0,0.98771,0,0,-0.25,0,0,0,0,0,0,0.992208,0,-0.25,-0.25,0,0,0,0,0,0.220721,0.991407,0,-0.25,-0.25,0,0,0,0,0,0,0.985752,0,0,-0.25,0,0,0,0,0,0.947668,0.959393,0,0,0,0,0,0,0,0.716838,0.966973,0,0,0,0,0,0,0,0,0.956261,0.862257,0,0,-0.25,-0.25,0,0,0,0,0.947005,0.940396,0,-0.25,-0.25,-0.25,0,0,0,0,0.785828,0.963866,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.972366,0,0,-0.25,-0.25,0,0,0,0,0,0.978044,0,0,0,0,0,0,0,0,0,0.963896,0.920719,0,0,0,0,0,0,0,0,0.715371,0.976717,0,0,-0.25,0,0,0,0,0,0.926225,0.980608,0,-0.25,-0.25,0,0,0,0,0,0.952673,0.976815,0,-0.25,-0.25,0,0,0,0,0,0.958847,0.933979,0,0,-0.25,0,0,0,0,0,0.982756,0,0,0,0,0,0,0,0,0.367347,0.977415,0,0,0,0,0,0,0,0,0.076759,0.969629,0,0,-0.25,-0.25,0,0,0,0,0,0.959293,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,9.187736,5
0,0,0,0,0.588462,0.932184,0,-0.25,-0.25,-0.25,0,0,0,0,0.931235,0.890226,0,0,-0.25,-0.25,0,0,0,0,0.948887,0.903306,0,0,0,0,0,0,0,0,0.800791,0.973993,0.942623,0,0,0,0,0,0,0,0,0.78929,0.994773,0,0,-0.25,0,0,0,0,0,0.86346,0.99207,0,-0.25,-0.25,0,0,0,0,0,0.90961,0.994366,0,-0.25,-0.25,0,0,0,0,0,0.927595,0.992363,0,0,-0.25,0,0,0,0,0.198516,0.978243,0.9274,0,0,0,0,0,0,0,0.976074,0.891125,0,0,0,0,0,0,0,0,0.975157,0.158833,0,0,-0.25,-0.25,0,0,0,0,0.923058,0.82746,0,-0.25,-0.25,-0.25,0,0,0,0,0.476478,0.94036,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.971336,0,0,-0.25,-0.25,0,0,0,0,0,0.98388,0,0,0,0,0,0,0,0,0,0.980149,0.848944,0,0,0,0,0,0,0,0,0.924347,0.970349,0,0,-0.25,0,0,0,0,0,0.979692,0.977067,0,-0.25,-0.25,0,0,0,0,0,0.985795,0.971244,0,-0.25,-0.25,0,0,0,0,0,0.977695,0.906564,0,0,-0.25,0,0,0,0,0.076596,0.984857,0,0,0,0,0,0,0,0,0.837209,0.976943,0,0,0,0,0,0,0,0,0.732283,0.965388,0,0,-0.25,-0.25,0,0,0,0,0,0.948517,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676221,0,-0.25,0,0,0,0,0,0.943202,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,10.240038,5
0,0,0,0,0.60223,0.963568,0,-0.25,-0.25,-0.25,0,0,0,0,0.881489,0.942718,0,0,-0.25,-0.25,0,0,0,0,0.749054,0.972547,0,0,0,0,0,0,0,0,0,0.913776,0.976723,0,0,0,0,0,0,0,0,0,0.987599,0,0,-0.25,0,0,0,0,0,0,0.992189,0,-0.25,-0.25,0,0,0,0,0,0.27451,0.991485,0,-0.25,-0.25,0,0,0,0,0,0,0.986113,0,0,-0.25,0,0,0,0,0,0.952884,0.955127,0,0,0,0,0,0,0,0.785828,0.964342,0,0,0,0,0,0,0,0,0.96205,0.81635,0,0,-0.25,-0.25,0,0,0,0,0.950381,0.928661,0,-0.25,-0.25,-0.25,0,0,0,0,0.812706,0.961107,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.971477,0,0,-0.25,-0.25,0,0,0,0,0,0.977383,0,0,0,0,0,0,0,0,0,0.968092,0.901239,0,0,0,0,0,0,0,0,0.757485,0.975842,0,0,-0.25,0,0,0,0,0,0.937267,0.978847,0,-0.25,-0.25,0,0,0,0,0,0.959456,0.974378,0,-0.25,-0.25,0,0,0,0,0,0.964381,0.929507,0,0,-0.25,0,0,0,0,0,0.982591,0,0,0,0,0,0,0,0,0.557851,0.976145,0,0,0,0,0,0,0,0,0.249135,0.968415,0,0,-0.25,-0.25,0,0,0,0,0,0.958939,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,9.2629,5
0,0,0,0,0.602791,0.927828,0,-0.25,-0.25,-0.25,0,0,0,0,0.929744,0.885438,0,0,-0.25,-0.25,0,0,0,0,0.946324,0.896601,0,0,0,0,0,0,0,0,0.859346,0.9757,0.937958,0,0,0,0,0,0,0,0,0.847308,0.995045,0,0,-0.25,0,0,0,0,0,0.871998,0.990061,0,-0.25,-0.25,0,0,0,0,0,0.924678,0.994507,0,-0.25,-0.25,0,0,0,0,0,0.952789,0.992074,0,0,-0.25,0,0,0,0,0.401961,0.9835,0.923124,0,0,0,0,0,0,0,0.979951,0.861442,0,0,0,0,0,0,0,0,0.974488,0.086116,0,0,-0.25,-0.25,0,0,0,0,0.923058,0.795726,0,-0.25,-0.25,-0.25,0,0,0,0,0.452141,0.939203,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.971336,0,0,-0.25,-0.25,0,0,0,0,0,0.984497,0,0,0,0,0,0,0,0,0,0.981857,0.833383,0,0,0,0,0,0,0,0,0.936146,0.968568,0,0,-0.25,0,0,0,0,0,0.980744,0.975923,0,-0.25,-0.25,0,0,0,0,0,0.987246,0.969984,0,-0.25,-0.25,0,0,0,0,0,0.980224,0.897176,0,0,-0.25,0,0,0,0,0,0.983628,0,0,0,0,0,0,0,0,0.859346,0.97779,0,0,0,0,0,0,0,0,0.768166,0.965388,0,0,-0.25,-0.25,0,0,0,0,0,0.947551,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839994,0,-0.25,0,0,0,0,0,0.963133,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,10.315202,5
0,0,0,0,0.290323,0.95205,0,-0.25,-0.25,-0.25,0,0,0,0,0.902758,0.935494,0,0,-0.25,-0.25,0,0,0,0,0.87893,0.961868,0,0,0,0,0,0,0,0,0,0.953259,0.968503,0,0,0,0,0,0,0,0,0,0.990971,0,0,-0.25,0,0,0,0,0,0.685551,0.993789,0,-0.25,-0.25,0,0,0,0,0,0.828692,0.99327,0,-0.25,-0.25,0,0,0,0,0,0.158833,0.988962,0,0,-0.25,0,0,0,0,0,0.958133,0.939995,0,0,0,0,0,0,0,0.923898,0.950708,0,0,0,0,0,0,0,0,0.970334,0.536007,0,0,-0.25,-0.25,0,0,0,0,0.945936,0.879689,0,-0.25,-0.25,-0.25,0,0,0,0,0.829491,0.954854,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.970663,0,0,-0.25,-0.25,0,0,0,0,0,0.978737,0,0,0,0,0,0,0,0,0,0.972573,0.879238,0,0,0,0,0,0,0,0,0.835655,0.976468,0,0,-0.25,0,0,0,0,0,0.959441,0.979171,0,-0.25,-0.25,0,0,0,0,0,0.97105,0.97393,0,-0.25,-0.25,0,0,0,0,0,0.965941,0.93354,0,0,-0.25,0,0,0,0,0,0.984005,0,0,0,0,0,0,0,0,0.614555,0.977117,0,0,0,0,0,0,0,0,0,0.966476,0,0,-0.25,-0.25,0,0,0,0,0,0.957674,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,9.638722,5
0,0,0,0,0.396694,0.962361,0,-0.25,-0.25,-0.25,0,0,0,0,0.879789,0.943812,0,0,-0.25,-0.25,0,0,0,0,0.803653,0.969581,0,0,0,0,0,0,0,0,0,0.927282,0.975245,0,0,0,0,0,0,0,0,0,0.988792,0,0,-0.25,0,0,0,0,0,0,0.992764,0,-0.25,-0.25,0,0,0,0,0,0.513333,0.992965,0,-0.25,-0.25,0,0,0,0,0,0,0.987178,0,0,-0.25,0,0,0,0,0,0.954545,0.950077,0,0,0,0,0,0,0,0.851766,0.959684,0,0,0,0,0,0,0,0,0.966538,0.76376,0,0,-0.25,-0.25,0,0,0,0,0.948392,0.917086,0,-0.25,-0.25,-0.25,0,0,0,0,0.816204,0.961107,0,-0.25,-0.25,-0.25,0,0,0,0,0,0.971477,0,0,-0.25,-0.25,0,0,0,0,0,0.977728,0,0,0,0,0,0,0,0,0,0.968092,0.895546,0,0,0,0,0,0,0,0,0.744235,0.977895,0,0,-0.25,0,0,0,0,0,0.9433,0.97899,0,-0.25,-0.25,0,0,0,0,0,0.962056,0.974726,0,-0.25,-0.25,0,0,0,0,0,0.962277,0.940349,0,0,-0.25,0,0,0,0,0,0.983123,0,0,0,0,0,0,0,0,0.453972,0.977025,0,0,0,0,0,0,0,0,0.198895,0.96791,0,0,-0.25,-0.25,0,0,0,0,0,0.95785,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,9.413229,5
0.56872,0,0,0.904762,0,0,0,-0.25,-0.25,-0.25,0,0,0.571429,0.97121,0,0,0,0,-0.25,-0.25,0.135593,0.705155,0.877169,0.982809,0,0,0,0,0,0,0,0.861818,0.610845,0.970681,0,0,0,0,0,0,0,0.257143,0.900599,0.971554,0.955089,0.920404,0.479812,0,0,-0.25,0,0,0,0.951931,0.990339,0.975934,0.909435,0,-0.25,-0.25,0,0,0,0.40107,0.883025,0.772414,0.848904,0,-0.25,-0.25,0,0,0,0,0.942561,0.886578,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.768025,0.56516,0,0,0,0,0,0,0,0,0.868477,0.892857,0,0,0,0,-0.25,-0.25,0,0,0.342246,0.933544,0,0,0,-0.25,-0.25,-0.25,0,0,0,0.732127,0,0,0,-0.25,-0.25,-0.25,0,0,0.238806,0,0,0,0,0,-0.25,-0.25,0,0,0.202532,0,0,0,0,0,0,0,0,0.887185,0.660028,0,0,0,0,0,0,0,0.449704,0.810651,0.952772,0.183824,0,0,0,0,0,-0.25,0.704545,0.876695,0.950065,0.840212,0,0,0,0,-0.25,-0.25,0.757143,0.953235,0,0.548697,0,0,0,0,-0.25,-0.25,0.769811,0.962567,0,0,0,0,0,0,0,-0.25,0.57754,0.919028,0.921109,0.948587,0,0,0,0,0,0,0.033058,0.802377,0.737024,0,0,0,0,0,0,0,0.48,0.39726,0.238806,0,0,0,0,0,-0.25,-0.25,0.705882,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.999832,0.986036,0,0,0,0,-0.25,-0.25,1,0.993604,0,0,0,0,0,-0.25,0.998111,0.656934,0.984908,0,0,0,0,0,0.97355,0,0.991118,0.995059,0.970617,0,0,-0.25,0.977249,0,0.85335,0,0.953032,0,0,-0.25,0.996065,0,0,0,0,0,0,-0.25,0.999672,0.852632,0,0,0,0,0,0,1,0.993336,0,0,0,0,0,-0.25,0.999302,0.910317,0,0,0,0,-0.25,-0.25,0.99755,0,0,0,0,0,-0.25,-0.25,0.995719,0,0,0,0,0,0,-0.25,0.993286,0,0,0,0,0,0,0,0.991682,0,0,0,0,0,0,-0.25,0.991575,0,0,0,0,0,0,-0.25,0.993975,0,0,0,0,0,0,-0.25,0.996644,0,0,0,0,0,0,0,0.998191,0,0,0,0,0,0,-0.25,0.998918,0,0,0,0,0,-0.25,-0.25,19.18289,4
0.573913,0.472376,0,0,0,0,0,0,0,-0.25,0.341463,0,0,0,0,0,0,0,0,0,0.337662,0,0,0,0,0,0,0,0,0,0.211921,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.176471,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.052805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0.469667,0,0,0,0,0,0,0,0.785714,0.861702,0.791783,0,0,0,0,0,0,0,0.947489,0.800274,0,0,0,0,0,-0.25,-0.25,-0.25,0.95843,0.510811,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.870769,0.572519,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.161074,0.967268,0.921659,0.951436,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0.905222,0.86934,0.460709,0,0,-0.25,-0.25,-0.25,-0.25,0,0.845865,0,0,0,0,0,-0.25,-0.25,-0.25,0,0.943382,0.284987,0,0,0,0,0,0,0,0.741818,0.946625,0.791892,0,0,0,0,0,0,0,0.978824,0.277344,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0.994003,0.998975,0,0,-0.25,-0.25,-0.25,0,0.931953,0.993074,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5389,4
0.574163,0,0,0.846282,0,0,0,-0.25,-0.25,-0.25,0.035398,0,0,0.952073,0,0,0,0,-0.25,-0.25,0,0.451505,0.70137,0.991448,0,0,0,0,0,0,0,0.829436,0.49177,0.906835,0,0,0,0,0,0,0,0,0.842105,0.965357,0.940314,0.737269,0.752825,0,0,-0.25,0,0,0,0.843195,0.995078,0.987971,0.968363,0,-0.25,-0.25,0,0,0,0,0.919755,0.910619,0,0,-0.25,-0.25,0,0,0,0,0.919189,0.930494,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.772871,0.812216,0,0,0,0,0,0,0,0,0.79902,0.916183,0,0,0,0,-0.25,-0.25,0,0,0,0.940698,0,0,0,-0.25,-0.25,-0.25,0,0,0,0.611247,0,0,0,-0.25,-0.25,-0.25,0,0,0.418052,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0.454545,0.893204,0.237389,0,0,0,0,0,0,0,0.718487,0.929511,0.952221,0,0,0,0,0,0,-0.25,0.676329,0.872286,0.963481,0.753012,0,0,0,0,-0.25,-0.25,0.797297,0.880631,0.05694,0.700871,0,0,0,0,-0.25,-0.25,0.755906,0.915323,0,0.185644,0,0,0,0,0,-0.25,0.839858,0.898876,0.944622,0.940018,0,0,0,0,0,0,0,0.668085,0.724602,0.068871,0,0,0,0,0,0,0,0.404844,0.671014,0,0,0,0,0,-0.25,-0.25,0.461538,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.999442,0.928768,0,0,0,0,-0.25,-0.25,1,0.997469,0,0,0,0,0,-0.25,0.999747,0.989441,0.913767,0,0,0,0,0,0.989483,0,0.942922,0.993354,0.981026,0,0,-0.25,0.990548,0,0,0,0.940031,0.882898,0,-0.25,0.998642,0.792537,0,0,0,0,0,-0.25,1,0.990261,0,0,0,0,0,0,0.999847,0.991917,0,0,0,0,0,-0.25,0.997873,0,0,0,0,0,-0.25,-0.25,0.995965,0,0,0,0,0,-0.25,-0.25,0.990302,0,0,0,0,0,0,-0.25,0.982727,0,0,0,0,0,0,0,0.980383,0,0,0,0,0,0,-0.25,0.980836,0,0,0,0,0,-0.25,-0.25,0.980379,0,0,0,0,0,0,-0.25,0.988542,0,0,0,0,0,0,0,0.995647,0,0,0,0,0,0,-0.25,0.997765,0,0,0,0,0,-0.25,-0.25,19.073463,4
